2026/09/17 23:35:36.400, 52.73 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:35:37.413, 53.52 W, 93 %, 64, 0x0000000000000000
2026/09/17 23:35:38.428, 54.63 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:35:39.440, 53.91 W, 98 %, 64, 0x0000000000000000
2026/09/17 23:35:40.455, 76.81 W, 100 %, 67, 0x0000000000000004
2026/09/17 23:35:41.460, 53.67 W, 86 %, 64, 0x0000000000000000
2026/09/17 23:35:42.472, 60.59 W, 100 %, 66, 0x0000000000000004
2026/09/17 23:35:43.475, 53.54 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:35:44.488, 79.90 W, 92 %, 67, 0x0000000000000004
2026/09/17 23:35:45.491, 53.58 W, 83 %, 65, 0x0000000000000000
2026/09/17 23:35:46.503, 54.64 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:35:47.516, 50.20 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:35:48.519, 53.64 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:35:49.531, 53.64 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:35:50.547, 51.18 W, 99 %, 66, 0x0000000000000000
2026/09/17 23:35:51.559, 54.03 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:35:52.574, 52.80 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:35:53.587, 51.46 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:35:54.600, 52.00 W, 95 %, 65, 0x0000000000000000
2026/09/17 23:35:55.613, 54.03 W, 94 %, 65, 0x0000000000000000
2026/09/17 23:35:56.626, 46.92 W, 100 %, 64, 0x0000000000000004
2026/09/17 23:35:57.632, 54.60 W, 98 %, 64, 0x0000000000000000
2026/09/17 23:35:58.645, 80.27 W, 92 %, 67, 0x0000000000000004
2026/09/17 23:35:59.648, 53.93 W, 78 %, 65, 0x0000000000000000
2026/09/17 23:36:00.661, 54.07 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:36:01.674, 52.08 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:36:02.687, 53.48 W, 98 %, 64, 0x0000000000000000
2026/09/17 23:36:03.699, 53.53 W, 98 %, 64, 0x0000000000000000
2026/09/17 23:36:04.712, 50.06 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:36:05.725, 53.46 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:36:06.739, 53.79 W, 97 %, 64, 0x0000000000000000
2026/09/17 23:36:07.751, 57.69 W, 99 %, 64, 0x0000000000000004
2026/09/17 23:36:08.754, 68.62 W, 99 %, 66, 0x0000000000000004
2026/09/17 23:36:09.757, 56.86 W, 90 %, 65, 0x0000000000000000
2026/09/17 23:36:10.769, 53.30 W, 100 %, 66, 0x0000000000000000
2026/09/17 23:36:11.784, 72.39 W, 98 %, 64, 0x0000000000000004
2026/09/17 23:36:12.787, 52.67 W, 91 %, 67, 0x0000000000000000
2026/09/17 23:36:13.800, 54.51 W, 91 %, 65, 0x0000000000000000
2026/09/17 23:36:14.814, 53.33 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:15.827, 53.17 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:36:16.839, 54.56 W, 98 %, 64, 0x0000000000000000
2026/09/17 23:36:17.852, 54.41 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:18.865, 53.17 W, 98 %, 64, 0x0000000000000000
2026/09/17 23:36:19.880, 54.31 W, 96 %, 64, 0x0000000000000000
2026/09/17 23:36:20.895, 53.10 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:21.909, 74.28 W, 98 %, 67, 0x0000000000000004
2026/09/17 23:36:22.914, 80.20 W, 88 %, 67, 0x0000000000000004
2026/09/17 23:36:23.917, 33.11 W, 81 %, 62, 0x0000000000000000
2026/09/17 23:36:24.931, 32.95 W, 8 %, 62, 0x0000000000000000
2026/09/17 23:36:25.945, 23.70 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:36:26.960, 23.75 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:36:27.974, 23.58 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:36:28.988, 53.40 W, 0 %, 63, 0x0000000000000000
2026/09/17 23:36:30.001, 53.04 W, 94 %, 63, 0x0000000000000000
2026/09/17 23:36:31.016, 54.34 W, 100 %, 63, 0x0000000000000000
2026/09/17 23:36:32.029, 54.17 W, 99 %, 63, 0x0000000000000000
2026/09/17 23:36:33.041, 54.20 W, 100 %, 63, 0x0000000000000000
2026/09/17 23:36:34.054, 53.52 W, 99 %, 63, 0x0000000000000000
2026/09/17 23:36:35.069, 53.96 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:36.081, 53.75 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:37.094, 54.02 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:38.107, 53.94 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:36:39.121, 54.56 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:40.135, 52.37 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:36:41.149, 68.10 W, 99 %, 64, 0x0000000000000004
2026/09/17 23:36:42.152, 79.27 W, 90 %, 66, 0x0000000000000004
2026/09/17 23:36:43.155, 79.10 W, 83 %, 67, 0x0000000000000004
2026/09/17 23:36:44.158, 53.55 W, 93 %, 64, 0x0000000000000000
2026/09/17 23:36:45.171, 53.54 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:46.184, 53.60 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:36:47.197, 53.67 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:48.209, 53.56 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:49.222, 53.95 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:36:50.235, 54.14 W, 98 %, 64, 0x0000000000000000
2026/09/17 23:36:51.247, 58.67 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:52.262, 66.39 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:36:53.274, 53.65 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:36:54.289, 53.49 W, 93 %, 64, 0x0000000000000000
2026/09/17 23:36:55.302, 53.07 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:36:56.317, 50.73 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:36:57.329, 71.83 W, 100 %, 65, 0x0000000000000004
2026/09/17 23:36:58.332, 78.85 W, 82 %, 67, 0x0000000000000004
2026/09/17 23:36:59.335, 53.90 W, 91 %, 65, 0x0000000000000000
2026/09/17 23:37:00.347, 53.94 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:01.362, 52.97 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:37:02.376, 79.56 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:37:03.379, 54.05 W, 93 %, 65, 0x0000000000000000
2026/09/17 23:37:04.396, 54.17 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:05.408, 58.00 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:06.423, 54.37 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:07.436, 69.96 W, 100 %, 65, 0x0000000000000004
2026/09/17 23:37:08.439, 54.59 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:09.453, 53.20 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:10.466, 53.70 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:37:11.479, 54.11 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:12.492, 63.32 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:37:13.495, 77.77 W, 94 %, 68, 0x0000000000000004
2026/09/17 23:37:14.498, 76.34 W, 79 %, 68, 0x0000000000000004
2026/09/17 23:37:15.503, 54.79 W, 95 %, 65, 0x0000000000000000
2026/09/17 23:37:16.516, 54.50 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:17.529, 53.31 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:37:18.541, 76.04 W, 97 %, 68, 0x0000000000000004
2026/09/17 23:37:19.544, 53.46 W, 87 %, 65, 0x0000000000000000
2026/09/17 23:37:20.556, 54.15 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:21.570, 48.81 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:22.583, 54.05 W, 97 %, 65, 0x0000000000000000
2026/09/17 23:37:23.596, 54.12 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:24.608, 54.90 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:25.621, 54.50 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:26.634, 54.42 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:27.648, 52.98 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:28.661, 53.73 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:29.674, 77.91 W, 93 %, 67, 0x0000000000000004
2026/09/17 23:37:30.677, 54.58 W, 89 %, 65, 0x0000000000000000
2026/09/17 23:37:31.690, 54.18 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:32.702, 58.39 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:33.715, 61.94 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:37:34.721, 52.31 W, 86 %, 68, 0x0000000000000000
2026/09/17 23:37:35.735, 53.76 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:37:36.748, 53.94 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:37.763, 71.38 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:37:38.766, 53.84 W, 93 %, 65, 0x0000000000000000
2026/09/17 23:37:39.778, 52.88 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:40.792, 75.21 W, 98 %, 65, 0x0000000000000004
2026/09/17 23:37:41.797, 54.07 W, 97 %, 65, 0x0000000000000000
2026/09/17 23:37:42.809, 51.54 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:43.824, 52.74 W, 98 %, 65, 0x0000000000000004
2026/09/17 23:37:44.829, 77.46 W, 89 %, 67, 0x0000000000000004
2026/09/17 23:37:45.834, 55.69 W, 92 %, 65, 0x0000000000000000
2026/09/17 23:37:46.847, 53.10 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:47.860, 84.08 W, 98 %, 65, 0x0000000000000004
2026/09/17 23:37:48.866, 53.71 W, 91 %, 65, 0x0000000000000000
2026/09/17 23:37:49.878, 54.44 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:50.891, 53.15 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:51.907, 53.46 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:52.919, 53.54 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:53.933, 53.31 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:37:54.945, 58.39 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:37:55.948, 56.00 W, 93 %, 65, 0x0000000000000000
2026/09/17 23:37:56.962, 52.38 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:37:57.975, 77.61 W, 98 %, 67, 0x0000000000000004
2026/09/17 23:37:58.978, 52.02 W, 87 %, 65, 0x0000000000000000
2026/09/17 23:37:59.990, 54.02 W, 93 %, 65, 0x0000000000000000
2026/09/17 23:38:01.005, 53.43 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:38:02.018, 78.79 W, 98 %, 67, 0x0000000000000004
2026/09/17 23:38:03.020, 53.77 W, 92 %, 65, 0x0000000000000000
2026/09/17 23:38:04.033, 59.57 W, 100 %, 66, 0x0000000000000000
2026/09/17 23:38:05.046, 53.23 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:38:06.059, 53.62 W, 93 %, 65, 0x0000000000000000
2026/09/17 23:38:07.073, 64.02 W, 100 %, 65, 0x0000000000000004
2026/09/17 23:38:08.080, 53.17 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:38:09.093, 53.66 W, 96 %, 65, 0x0000000000000000
2026/09/17 23:38:10.108, 55.08 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:38:11.120, 52.25 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:38:12.134, 82.24 W, 92 %, 67, 0x0000000000000004
2026/09/17 23:38:13.140, 54.88 W, 88 %, 65, 0x0000000000000000
2026/09/17 23:38:14.153, 51.49 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:38:15.166, 71.96 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:38:16.172, 53.10 W, 90 %, 65, 0x0000000000000000
2026/09/17 23:38:17.186, 53.54 W, 97 %, 65, 0x0000000000000000
2026/09/17 23:38:18.198, 46.81 W, 100 %, 65, 0x0000000000000004
2026/09/17 23:38:19.201, 54.02 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:38:20.215, 54.64 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:38:21.228, 53.61 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:38:22.242, 51.82 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:38:23.254, 52.63 W, 99 %, 66, 0x0000000000000000
2026/09/17 23:38:24.269, 53.81 W, 95 %, 65, 0x0000000000000000
2026/09/17 23:38:25.282, 53.85 W, 100 %, 65, 0x0000000000000004
2026/09/17 23:38:26.285, 78.88 W, 98 %, 66, 0x0000000000000004
2026/09/17 23:38:27.288, 53.84 W, 87 %, 65, 0x0000000000000000
2026/09/17 23:38:28.301, 53.76 W, 96 %, 65, 0x0000000000000000
2026/09/17 23:38:29.314, 58.87 W, 98 %, 65, 0x0000000000000004
2026/09/17 23:38:30.317, 77.23 W, 99 %, 67, 0x0000000000000004
2026/09/17 23:38:31.320, 53.81 W, 88 %, 65, 0x0000000000000000
2026/09/17 23:38:32.332, 53.16 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:38:33.346, 53.03 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:38:34.359, 78.54 W, 98 %, 67, 0x0000000000000004
2026/09/17 23:38:35.362, 32.72 W, 84 %, 68, 0x0000000000000000
2026/09/17 23:38:36.374, 33.03 W, 43 %, 63, 0x0000000000000000
2026/09/17 23:38:37.388, 23.82 W, 0 %, 61, 0x0000000000000000
2026/09/17 23:38:38.402, 23.74 W, 0 %, 61, 0x0000000000000000
2026/09/17 23:38:39.421, 23.69 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:38:40.435, 31.69 W, 0 %, 61, 0x0000000000000000
2026/09/17 23:38:41.448, 53.92 W, 38 %, 64, 0x0000000000000000
2026/09/17 23:38:42.461, 54.66 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:38:43.474, 53.22 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:38:44.487, 56.67 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:38:45.501, 58.23 W, 93 %, 64, 0x0000000000000000
2026/09/17 23:38:46.514, 54.84 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:38:47.528, 59.09 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:38:48.541, 54.88 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:38:49.556, 54.35 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:38:50.568, 66.44 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:38:51.581, 53.78 W, 98 %, 64, 0x0000000000000000
2026/09/17 23:38:52.593, 53.71 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:38:53.608, 53.50 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:38:54.621, 75.49 W, 100 %, 67, 0x0000000000000004
2026/09/17 23:38:55.624, 53.38 W, 85 %, 67, 0x0000000000000000
2026/09/17 23:38:56.637, 54.14 W, 86 %, 65, 0x0000000000000000
2026/09/17 23:38:57.651, 54.05 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:38:58.665, 53.68 W, 98 %, 65, 0x0000000000000004
2026/09/17 23:38:59.668, 80.16 W, 85 %, 67, 0x0000000000000004
2026/09/17 23:39:00.671, 54.46 W, 91 %, 65, 0x0000000000000000
2026/09/17 23:39:01.684, 53.89 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:02.698, 54.06 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:03.711, 51.24 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:04.724, 55.05 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:05.736, 53.24 W, 99 %, 66, 0x0000000000000000
2026/09/17 23:39:06.749, 54.40 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:07.761, 54.96 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:08.776, 57.45 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:09.788, 56.64 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:10.802, 54.29 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:11.815, 53.57 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:39:12.827, 51.84 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:13.840, 71.20 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:39:14.843, 77.62 W, 82 %, 67, 0x0000000000000004
2026/09/17 23:39:15.846, 51.08 W, 83 %, 68, 0x0000000000000000
2026/09/17 23:39:16.859, 54.60 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:17.874, 56.07 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:18.887, 54.41 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:39:19.901, 54.42 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:20.914, 54.34 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:21.927, 53.86 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:22.940, 55.92 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:23.953, 54.32 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:24.966, 54.16 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:25.980, 54.57 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:26.992, 54.15 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:28.007, 54.01 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:29.019, 53.77 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:30.033, 74.89 W, 96 %, 67, 0x0000000000000004
2026/09/17 23:39:31.036, 81.67 W, 80 %, 68, 0x0000000000000004
2026/09/17 23:39:32.041, 53.83 W, 84 %, 65, 0x0000000000000000
2026/09/17 23:39:33.054, 54.07 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:34.066, 67.57 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:35.080, 52.70 W, 94 %, 65, 0x0000000000000000
2026/09/17 23:39:36.093, 53.65 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:37.107, 69.10 W, 100 %, 65, 0x0000000000000004
2026/09/17 23:39:38.111, 53.67 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:39:39.124, 54.02 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:39:40.137, 53.62 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:41.150, 53.53 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:39:42.162, 67.89 W, 98 %, 67, 0x0000000000000004
2026/09/17 23:39:43.166, 53.49 W, 94 %, 65, 0x0000000000000000
2026/09/17 23:39:44.178, 53.93 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:45.191, 53.13 W, 98 %, 65, 0x0000000000000000
2026/09/17 23:39:46.206, 77.28 W, 100 %, 65, 0x0000000000000004
2026/09/17 23:39:47.209, 53.48 W, 83 %, 67, 0x0000000000000000
2026/09/17 23:39:48.222, 56.88 W, 95 %, 65, 0x0000000000000000
2026/09/17 23:39:49.234, 53.39 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:50.246, 74.22 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:39:51.250, 53.91 W, 90 %, 65, 0x0000000000000000
2026/09/17 23:39:52.263, 54.10 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:53.278, 54.00 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:54.291, 54.32 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:39:55.305, 54.00 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:56.318, 54.34 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:39:57.331, 51.61 W, 90 %, 67, 0x0000000000000000
2026/09/17 23:39:58.344, 53.92 W, 96 %, 65, 0x0000000000000000
2026/09/17 23:39:59.357, 53.41 W, 99 %, 66, 0x0000000000000000
2026/09/17 23:40:00.371, 78.91 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:40:01.374, 78.64 W, 85 %, 68, 0x0000000000000004
2026/09/17 23:40:02.378, 33.20 W, 68 %, 63, 0x0000000000000000
2026/09/17 23:40:03.391, 32.99 W, 0 %, 63, 0x0000000000000000
2026/09/17 23:40:04.403, 23.80 W, 0 %, 61, 0x0000000000000000
2026/09/17 23:40:05.421, 23.75 W, 0 %, 61, 0x0000000000000000
2026/09/17 23:40:06.436, 23.63 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:40:07.451, 23.59 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:40:08.466, 23.66 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:40:09.480, 23.61 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:40:10.495, 23.48 W, 0 %, 59, 0x0000000000000000
2026/09/17 23:40:11.509, 32.59 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:40:12.523, 57.56 W, 56 %, 64, 0x0000000000000000
2026/09/17 23:40:13.536, 53.79 W, 100 %, 63, 0x0000000000000000
2026/09/17 23:40:14.549, 53.69 W, 99 %, 63, 0x0000000000000000
2026/09/17 23:40:15.562, 53.44 W, 100 %, 63, 0x0000000000000000
2026/09/17 23:40:16.576, 53.70 W, 100 %, 63, 0x0000000000000000
2026/09/17 23:40:17.588, 54.51 W, 99 %, 63, 0x0000000000000000
2026/09/17 23:40:18.601, 54.07 W, 99 %, 63, 0x0000000000000000
2026/09/17 23:40:19.613, 53.77 W, 100 %, 63, 0x0000000000000000
2026/09/17 23:40:20.628, 53.82 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:40:21.641, 53.27 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:40:22.654, 53.50 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:40:23.667, 53.37 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:40:24.681, 52.63 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:40:25.694, 80.29 W, 96 %, 66, 0x0000000000000004
2026/09/17 23:40:26.697, 79.39 W, 82 %, 67, 0x0000000000000004
2026/09/17 23:40:27.701, 53.86 W, 86 %, 64, 0x0000000000000000
2026/09/17 23:40:28.715, 59.13 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:40:29.729, 53.59 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:40:30.741, 79.42 W, 95 %, 67, 0x0000000000000004
2026/09/17 23:40:31.745, 32.92 W, 82 %, 62, 0x0000000000000000
2026/09/17 23:40:32.757, 32.91 W, 0 %, 62, 0x0000000000000000
2026/09/17 23:40:33.770, 23.76 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:40:34.785, 23.66 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:40:35.799, 53.23 W, 0 %, 61, 0x0000000000000000
2026/09/17 23:40:36.813, 52.77 W, 84 %, 64, 0x0000000000000000
2026/09/17 23:40:37.826, 53.53 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:40:38.840, 53.98 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:40:39.852, 54.93 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:40:40.867, 54.19 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:40:41.879, 53.72 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:40:42.894, 53.97 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:40:43.906, 66.52 W, 100 %, 64, 0x0000000000000004
2026/09/17 23:40:44.910, 56.33 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:40:45.925, 54.15 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:40:46.937, 53.25 W, 100 %, 64, 0x0000000000000000
2026/09/17 23:40:47.952, 52.52 W, 99 %, 64, 0x0000000000000000
2026/09/17 23:40:48.965, 74.04 W, 99 %, 66, 0x0000000000000004
2026/09/17 23:40:49.969, 77.21 W, 94 %, 67, 0x0000000000000004
2026/09/17 23:40:50.972, 53.53 W, 80 %, 65, 0x0000000000000000
2026/09/17 23:40:51.985, 53.71 W, 90 %, 65, 0x0000000000000000
2026/09/17 23:40:52.999, 54.80 W, 100 %, 65, 0x0000000000000004
2026/09/17 23:40:54.004, 53.67 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:40:55.017, 54.02 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:40:56.030, 53.83 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:40:57.044, 53.75 W, 100 %, 66, 0x0000000000000000
2026/09/17 23:40:58.058, 69.05 W, 98 %, 65, 0x0000000000000004
2026/09/17 23:40:59.063, 79.45 W, 98 %, 67, 0x0000000000000004
2026/09/17 23:41:00.071, 78.94 W, 76 %, 68, 0x0000000000000004
2026/09/17 23:41:01.074, 33.27 W, 82 %, 63, 0x0000000000000000
2026/09/17 23:41:02.088, 54.56 W, 19 %, 65, 0x0000000000000000
2026/09/17 23:41:03.101, 54.01 W, 45 %, 65, 0x0000000000000000
2026/09/17 23:41:04.115, 59.10 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:41:05.128, 54.87 W, 99 %, 65, 0x0000000000000004
2026/09/17 23:41:06.131, 53.40 W, 92 %, 66, 0x0000000000000000
2026/09/17 23:41:07.145, 54.00 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:41:08.158, 54.47 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:41:09.171, 54.26 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:41:10.184, 79.42 W, 88 %, 68, 0x0000000000000004
2026/09/17 23:41:11.187, 33.23 W, 34 %, 63, 0x0000000000000000
2026/09/17 23:41:12.200, 33.11 W, 0 %, 63, 0x0000000000000000
2026/09/17 23:41:13.212, 53.75 W, 54 %, 64, 0x0000000000000000
2026/09/17 23:41:14.225, 53.95 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:41:15.238, 56.55 W, 99 %, 65, 0x0000000000000000
2026/09/17 23:41:16.250, 54.03 W, 100 %, 65, 0x0000000000000000
2026/09/17 23:41:17.263, 71.20 W, 85 %, 67, 0x0000000000000004
2026/09/17 23:41:18.267, 33.15 W, 43 %, 63, 0x0000000000000000
2026/09/17 23:41:19.279, 33.01 W, 0 %, 62, 0x0000000000000000
2026/09/17 23:41:20.291, 23.90 W, 0 %, 61, 0x0000000000000000
2026/09/17 23:41:21.305, 23.76 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:41:22.319, 23.74 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:41:23.334, 23.66 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:41:24.348, 23.58 W, 0 %, 60, 0x0000000000000000
2026/09/17 23:41:25.364, 23.58 W, 0 %, 59, 0x0000000000000000
2026/09/17 23:41:26.377, 23.53 W, 0 %, 59, 0x0000000000000000
2026/09/17 23:41:27.394, 23.50 W, 0 %, 59, 0x0000000000000000
2026/09/17 23:41:28.408, 23.35 W, 0 %, 59, 0x0000000000000000
2026/09/17 23:41:29.425, 23.56 W, 0 %, 59, 0x0000000000000000
